Peace,0.0,0.0,0.11416547188451151,-0.06010793067097051,0.18754850268522227,-0.2093589708388996,0.14138273035626125,-0.3388741980389688,0.059822319088205796,-0.4281449122688532,0.16610733083404788,-0.4673120962448967,0.24139633241064487,-0.6635167338406174,0.29336722590782144,-0.7784020205520414,0.3384155889431814,-0.8781822942489399,0.06684457690930817,-0.4787560211182151,0.06931030430835868,-0.7236276626442246,0.0727630485307204,-0.8750653408818949,0.0748936688590906,-1.0,-0.022229259944095872,-0.4306031706357209,0.024235115875722458,-0.4571312793915621,0.058343240320739176,-0.3208578404376979,0.06892749010958123,-0.23258250624321672,-0.09777289239954441,-0.35167159570191914,-0.042934363933537396,-0.35829810001496964,-0.00644756313357249,-0.2627698095828104,0.005959130507872097,-0.19567622986819683
Peace,0.0,0.0,0.12216478244671573,-0.05767461191987529,0.20403601908968616,-0.2015732504161605,0.1796603825467092,-0.33052827666702983,0.10952391315705233,-0.4329037932230077,0.17274969969346485,-0.47028613670342245,0.247755393909633,-0.6832339996400391,0.30024841441830424,-0.8028519966824693,0.3475726946529131,-0.9101901186896154,0.06684373682395188,-0.48280947298003213,0.07439045409783693,-0.7300997719665812,0.08730378041061773,-0.8794006022985712,0.10027316092962414,-1.0,-0.028752126814763,-0.43151832439770305,0.04449102425564955,-0.447285959306067,0.08215273466709194,-0.31736935801982963,0.0915582817474266,-0.22849825550656697,-0.10604545259929102,-0.34560905381339413,-0.02058164505017142,-0.3263262777146235,0.02386611155781549,-0.23248210802045927,0.03727172037527129,-0.16701454070649352
Peace,0.0,0.0,0.12165083436340773,-0.046889481004565324,0.2047843401721731,-0.19134295277721836,0.18225080564402463,-0.3376670790314457,0.1256015711990066,-0.461536316137341,0.22324376763632064,-0.4346937434585198,0.32712325879317533,-0.630503402040835,0.39816956019267363,-0.7347992363106473,0.45781843746706097,-0.8273812432779244,0.12754584579651124,-0.4632036986947254,0.15933114240203342,-0.7209739815705984,0.18498398385583725,-0.8737495416017099,0.19902099065288353,-1.0,0.031467260217335126,-0.4300358263625595,0.08125719790531925,-0.47572100287683794,0.10524184019635716,-0.3240238644756684,0.10361359188148518,-0.22747573080214142,-0.058602931412308955,-0.36249715915550945,0.0004096218225099409,-0.381089127954651,0.029152121145041555,-0.2736159449612998,0.03120450173189438,-0.19960938623813895
Peace,0.0,0.0,0.121091459521169,-0.06305278717847242,0.1985441755737099,-0.20052421516948588,0.16309043175647445,-0.3216442028102267,0.08614977977545674,-0.41009591968889175,0.16332060038712973,-0.4877899648232611,0.22485719638431478,-0.7051413815986481,0.2701455548549969,-0.8294971476896361,0.31360165565920145,-0.9373698051861739,0.052432802798088124,-0.49474192271751216,0.05221780736509522,-0.7346091108405851,0.059700576380873845,-0.8797478941858815,0.071023481087675,-1.0,-0.04330129656855,-0.43594603257246645,0.021536786602643295,-0.43916438065515107,0.06360936765636042,-0.3178856387314304,0.0810451900461817,-0.23388368151433028,-0.11521773914840491,-0.34111856311573713,-0.03251973644281059,-0.30506290732511826,0.01798174400984728,-0.21546617831541892,0.0397907703821188,-0.1527776732791713
Peace,0.0,0.0,0.1022688091799998,-0.05775895411565429,0.153487267729343,-0.19890207476838082,0.0759236054764438,-0.3258119783399274,-0.004075432536037198,-0.4206030138397258,0.1808612103302346,-0.4521287362404748,0.2599404227455352,-0.6475044430449112,0.30916101793872824,-0.7675643837435384,0.34841406701634475,-0.8721212118667757,0.07829618816044057,-0.473878890209456,0.08885849925269043,-0.7239185781920429,0.09509618465794237,-0.8748087195172454,0.09732884733683891,-1.0,-0.012222579202489557,-0.42658161033711967,-0.014736101454418374,-0.46072113199302406,0.012983592895038466,-0.3266710499871865,0.02909586427531603,-0.24123156472967522,-0.08696193246259869,-0.3414412768093297,-0.0743327875873383,-0.35358642921088296,-0.04104963873590282,-0.2606785862357938,-0.016766230975482334,-0.19526487432718598
Peace,0.0,0.0,0.1156324425464545,-0.05230797240329365,0.182900219002472,-0.16741012999417118,0.11522415467608067,-0.25973984169864234,0.015333971366286238,-0.3103389536113648,0.15725404969163387,-0.46011197465447784,0.2236077171171503,-0.6602723026444461,0.26667770970977056,-0.7869185390375866,0.30372812791835374,-0.8975506461725298,0.04116728871231465,-0.47321298090188746,0.029936925897489745,-0.705539787852541,0.019508911195006192,-0.8625989640998952,0.011673801296555408,-1.0,-0.056444542700203014,-0.41899554488533497,-0.03205091971638993,-0.39821110427126283,0.01337667459508234,-0.270129229355679,0.04055859085448046,-0.1928849239800432,-0.13308562238277624,-0.3256508431833372,-0.11025465652251783,-0.3039530017012638,-0.06827729428877244,-0.22457558211923165,-0.03983884024098641,-0.17150717194790654
Peace,0.0,0.0,0.11898126963996318,-0.07206776100692004,0.1968603867144809,-0.22503233651695745,0.16919496212825902,-0.34551537698191126,0.08669080614894308,-0.43011156829732217,0.12566701242418085,-0.5004353373784467,0.169666192269825,-0.7431928478211646,0.2037370123090472,-0.8777773716292653,0.2349234508969699,-0.9979624486829433,0.015570664420029256,-0.4935147344983057,0.012966189897945644,-0.7412992450440147,0.01981532182470629,-0.8828195341440211,0.032747537853967605,-1.0,-0.07507061059661323,-0.42915010781355567,0.014316336605289517,-0.44107820727948016,0.06243705003891581,-0.31357452976548156,0.08394125062466305,-0.2283513318291298,-0.13716317189852711,-0.3326178897961939,-0.03633127768359117,-0.3162238623771428,0.019837153181064552,-0.22658305487868213,0.04440931993814994,-0.16089143404895093
Peace,0.0,0.0,0.12034715066797758,-0.056640844445395085,0.19579281939171864,-0.2069534376400609,0.1556804830178882,-0.34534178486792755,0.084762000645617,-0.4546918727736232,0.18522299232414005,-0.45357949878387493,0.26295038607945515,-0.6656820146987272,0.3135482210252329,-0.7853692887419983,0.355454566240525,-0.8925418944212152,0.08559643479772347,-0.46763482171898846,0.09894092752002678,-0.7209669651108674,0.11080457006358073,-0.874794864173346,0.11753935596139771,-1.0,-0.005515341762740917,-0.4245349701420579,0.04006236620841628,-0.4682992466736342,0.07384385755417368,-0.32519784620596753,0.0839679482877013,-0.23005514296876134,-0.0865592670747379,-0.34932194234832,-0.0359680087681967,-0.37762263465330786,-0.0007973714094930284,-0.27972474982341416,0.010412663829000496,-0.2054127830690016
Peace,0.0,0.0,0.07939410090373239,-0.07681885120560902,0.09535044119870346,-0.23771885810612683,-0.0011465314023169483,-0.3613930659942315,-0.0781072328133243,-0.4560029207520656,0.11917505346780169,-0.4763939228131959,0.16870448692295822,-0.672384772423894,0.20447913114689129,-0.7973652018042696,0.2285735979462355,-0.9064189446176549,0.024903441800018286,-0.48684279785221807,0.007350663069129454,-0.7286818424617953,-0.007377640113724569,-0.8721368246552642,-0.02745699775007244,-1.0,-0.0511613274353993,-0.4310620614408427,-0.09934654731106553,-0.47162511005933494,-0.06445334473591113,-0.3358291981144265,-0.03786929612083832,-0.2583302731321361,-0.11301756055652816,-0.3398506696557326,-0.1357364363203569,-0.36292138213727815,-0.10052823996267554,-0.2674478135028278,-0.0664183947063667,-0.20729648755796282
Peace,0.0,0.0,0.05949600049761631,-0.08044553069482116,0.06294458241864367,-0.2518369836468512,-0.02996501440237756,-0.39641359233183027,-0.09248137570064609,-0.5125949149334454,0.14005118861886748,-0.4676292718580569,0.19456121340321988,-0.6674968402805767,0.23050215561663898,-0.7912721336973502,0.2540366462035634,-0.8993396937597384,0.05882014929154539,-0.48101967436068555,0.06334382304373756,-0.7238058178753136,0.05903477958801849,-0.8681791888831984,0.04854644590745512,-1.0,-0.01453842372937922,-0.4326246033788458,-0.07375132040735793,-0.4852428712416691,-0.056444081309706615,-0.3572844075677151,-0.035415578916369525,-0.2843475832179565,-0.0785577376286964,-0.3518960035134727,-0.12084356497734726,-0.3943438499868666,-0.10316555987323202,-0.30857056499741603,-0.07503843692375106,-0.24748927181148858
